2016-11-22 16:32:02:556T,$#0,0,29,28,29,28,26,26,26,28,26,26,29,28,26,26,28,0,26,0,	
2016-11-22 16:32:02:969T,0,0,0,27,0,0,0,28,0,0,0,27,0,0,0,27,0,0,0,27,	
2016-11-22 16:32:03:363T,$#0,0,29,28,29,28,26,26,26,28,26,26,29,28,26,26,28,0,26,0,	
2016-11-22 16:32:03:773T,$#0,0,0,27,0,0,0,28,0,0,0,27,0,0,0,27,0,0,0,27,	
2016-11-22 16:32:04:167T,$#0,0,29,28,29,28,26,26,26,28,26,26,29,28,26,26,28,0,26,0,	
2016-11-22 16:32:04:579T,$#0,0,0,27,0,0,0,28,0,0,0,27,0,0,0,27,0,0,0,27,	
2016-11-22 16:32:04:973T,$#0,0,29,28,29,28,26,26,26,28,26,26,29,28,26,26,28,0,26,0,	
2016-11-22 16:32:08:606T,$#0,0,29,28,29,28,26,26,26,28,26,26,29,28,26,26,28,0,26,0,	
2016-11-22 16:32:09:426T,$#0,0,28,28,29,28,26,26,26,28,26,26,29,28,26,26,28,0,26,0,	
2016-11-22 16:32:10:235T,$#0,0,29,28,29,28,26,26,26,28,26,26,29,28,26,26,28,0,26,0,	
2016-11-22 16:32:10:649T,$#0,0,0,28,0,0,0,28,0,0,0,27,0,0,0,27,0,0,0,27,	
2016-11-22 16:32:11:046T,$#0,0,29,28,29,28,26,26,26,28,26,26,29,28,26,26,28,0,26,0,	
2016-11-22 16:32:11:459T,$#0,0,0,28,0,0,0,28,0,0,0,27,0,0,0,27,0,0,0,27,	
2016-11-22 16:32:12:266T,$#0,0,0,28,0,0,0,28,0,0,0,27,0,0,0,27,0,0,0,27,	
2016-11-22 16:32:12:661T,$#0,0,29,28,29,28,26,26,26,28,26,26,29,28,26,26,28,0,26,0,	
2016-11-22 16:32:13:073T,$#0,0,0,28,0,0,0,28,0,0,0,27,0,0,0,27,0,0,0,27,	
2016-11-22 16:32:13:467T,$#0,0,29,28,29,28,26,26,26,28,26,26,29,28,26,26,28,0,26,0,	
2016-11-22 16:32:13:879T,0,0,0,27,0,0,0,28,0,0,0,27,0,0,0,27,0,0,0,27,	
2016-11-22 16:32:14:276T,$#0,0,29,28,29,28,26,26,26,28,26,26,29,28,26,26,29,0,26,0,	
2016-11-22 16:32:14:686T,$#0,0,0,27,0,0,0,28,0,0,0,27,0,0,0,27,0,0,0,27,	
2016-11-22 16:32:15:082T,$#0,0,29,28,29,28,26,26,26,28,26,26,29,28,26,26,28,0,26,0,	
2016-11-22 16:32:15:885T,$#0,0,29,28,29,28,26,26,26,28,26,26,29,28,26,26,28,0,26,0,	
2016-11-22 16:32:16:694T,$#0,0,29,28,29,28,26,26,26,28,26,26,29,29,26,26,28,0,26,0,	
2016-11-22 16:32:17:105T,$#0,0,0,27,0,0,0,28,0,0,0,27,0,0,0,27,0,0,0,27,	
2016-11-22 16:32:17:500T,$#0,0,29,28,29,28,26,26,26,28,26,26,29,29,26,26,28,0,26,0,	
2016-11-22 16:32:17:910T,$#0,0,0,27,0,0,0,28,0,0,0,27,0,0,0,27,0,0,0,27,	
2016-11-22 16:32:18:307T,$#0,0,29,28,29,28,26,26,26,28,26,26,29,28,26,26,28,0,26,0,	
2016-11-22 16:32:18:715T,0,0,0,27,0,0,0,28,0,0,0,27,0,0,0,27,0,0,0,27,	
2016-11-22 16:32:19:112T,$#0,0,29,28,29,28,26,26,26,28,26,26,29,28,26,26,28,0,26,0,	
2016-11-22 16:32:19:529T,$#0,0,0,27,0,0,0,28,0,0,0,27,0,0,0,27,0,0,0,27,	
2016-11-22 16:32:19:916T,$#0,0,29,28,29,28,26,26,26,28,26,26,29,28,26,26,28,0,26,0,	
2016-11-22 16:32:20:332T,$#0,0,0,27,0,0,0,28,0,0,0,27,0,0,0,27,0,0,0,27,	
2016-11-22 16:32:20:725T,$#0,0,29,28,29,28,26,26,26,28,26,26,29,28,26,26,28,0,26,0,	
2016-11-22 16:32:21:135T,$#0,0,0,27,0,0,0,28,0,0,0,27,0,0,0,27,0,0,0,27,	
2016-11-22 16:32:21:529T,$#0,0,29,28,29,28,26,26,26,28,26,26,29,28,26,26,28,0,26,0,	
2016-11-22 16:32:21:943T,$#0,0,0,27,0,0,0,28,0,0,0,27,0,0,0,27,0,0,0,27,	
2016-11-22 16:32:22:335T,$#0,0,29,28,29,28,26,26,26,28,26,26,29,29,26,26,28,0,26,0,	
2016-11-22 16:32:22:746T,0,0,0,27,0,0,0,28,0,0,0,27,0,0,0,27,0,0,0,27,	
2016-11-22 16:32:23:141T,$#0,0,29,28,29,28,26,26,26,28,26,26,29,29,26,26,29,0,26,0,	
2016-11-22 16:32:23:552T,$#0,0,0,27,0,0,0,28,0,0,0,27,0,0,0,27,0,0,0,27,	
2016-11-22 16:32:23:947T,$#0,0,29,28,29,28,26,26,26,28,26,26,29,29,26,26,28,0,26,0,	
2016-11-22 16:32:24:357T,$#0,0,0,27,0,0,0,28,0,0,0,27,0,0,0,27,0,0,0,27,	
2016-11-22 16:32:25:171T,$#0,0,0,27,0,0,0,28,0,0,0,27,0,0,0,27,0,0,0,27,	
2016-11-22 16:32:25:565T,$#0,0,29,28,29,28,26,26,26,28,26,26,29,29,26,26,28,0,26,0,	
2016-11-22 16:32:25:972T,0,0,0,27,0,0,0,28,0,0,0,27,0,0,0,27,0,0,0,27,	
2016-11-22 16:32:26:781T,$#0,0,0,27,0,0,0,28,0,0,0,27,0,0,0,27,0,0,0,27,	
2016-11-22 16:32:27:582T,$ç0,0,0,27,0,0,0,28,0,0,0,27,0,0,0,27,0,0,0,27,	
2016-11-22 16:32:27:980T,$#0,0,29,28,29,28,26,26,26,28,26,26,29,29,26,26,28,0,26,0,	
